,display_phone,distance,id,image_url,is_closed,name,phone,price,rating,review_count,transactions,url,title1,0,0,latitude,longitude,address1,address2,address3,city,zip_code,country,state,display_address
1899,(213) 627-7656,6725.171634158761,VqG_rccDoUXreiaHH0DEUA,https://s3-media2.fl.yelpcdn.com/bphoto/n_BRYnN668g33o1uFUDdYg/o.jpg,False,Guisados DTLA,+12136277656,$,4.5,1469,[],https://www.yelp.com/biz/guisados-dtla-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mexican,,,34.0465305975394,-118.250679851854,541 S Spring St,Ste 101,,Los Angeles,90013,US,CA,"['541 S Spring St', 'Ste 101', 'Los Angeles, CA 90013']"
1949,(323) 645-7041,3281.8416579697873,v-cXn9BzsHGgDPmPD1fEkw,https://s3-media3.fl.yelpcdn.com/bphoto/pApjxV2Nf6qooB9bqQYh8w/o.jpg,False,Baroo,+13236457041,$$,4.5,361,[],https://www.yelp.com/biz/baroo-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,newamerican,,,34.0906151,-118.3137966,5706 Santa Monica Blvd,,,Los Angeles,90038,US,CA,"['5706 Santa Monica Blvd', 'Los Angeles, CA 90038']"
1999,(323) 653-2121,4531.70194973404,84PmY6fwOx9Z33aX3sb_GQ,https://s3-media3.fl.yelpcdn.com/bphoto/nxgUQfp0de6dHZ_satj79Q/o.jpg,False,Electric Karma,+13236532121,$$,4.0,709,"['restaurant_reservation', 'pickup', 'delivery']",https://www.yelp.com/biz/electric-karma-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,indpak,,,34.072291,-118.368852,8222 1/2 W 3rd St,,,Los Angeles,90048,US,CA,"['8222 1/2 W 3rd St', 'Los Angeles, CA 90048']"
2049,(310) 444-7581,11218.736078758955,atasQmdwOXb0otZ4B56BVg,https://s3-media4.fl.yelpcdn.com/bphoto/vS9NV3pwN8bOvBQUbpLquw/o.jpg,False,fundamental LA,+13104447581,$$,4.0,929,"['delivery', 'pickup']",https://www.yelp.com/biz/fundamental-la-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,newamerican,,,34.05677,-118.443,1303 Westwood Blvd,,,Los Angeles,90024,US,CA,"['1303 Westwood Blvd', 'Los Angeles, CA 90024']"
2099,(213) 621-2249,6477.411485603733,81kXeyBt1AKiJC_HITT9KA,https://s3-media3.fl.yelpcdn.com/bphoto/ZYSvAgxZji9z5Eh8wZjktA/o.jpg,False,Blue Cow Kitchen & Bar,+12136212249,$$,4.0,1155,[],https://www.yelp.com/biz/blue-cow-kitchen-and-bar-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,newamerican,,,34.0518700505706,-118.252053641004,350 S Grand Ave,,,Los Angeles,90071,US,CA,"['350 S Grand Ave', 'Los Angeles, CA 90071']"
2149,(213) 427-0608,2164.0883173918323,IzRINfSLBr6k_dq1e2WNew,https://s3-media4.fl.yelpcdn.com/bphoto/vVd90oRt6rvsda6ofVZpqg/o.jpg,False,Guelaguetza Restaurante,+12134270608,$$,4.0,1740,"['delivery', 'pickup']",https://www.yelp.com/biz/guelaguetza-restaurante-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mexican,,,34.05241,-118.30071,3014 W Olympic Blvd,,,Los Angeles,90006,US,CA,"['3014 W Olympic Blvd', 'Los Angeles, CA 90006']"
2199,(213) 537-0844,7693.352387912313,yAuYzMcr57EVrPzyOcODlQ,https://s3-media4.fl.yelpcdn.com/bphoto/fqeCa32bFqtkT5PEwUfuag/o.jpg,False,Comfort LA,+12135370844,$$,4.0,677,"['pickup', 'delivery']",https://www.yelp.com/biz/comfort-la-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,comfortfood,,,34.0377826,-118.2428721,1110 E 7th St,,,Los Angeles,90021,US,CA,"['1110 E 7th St', 'Los Angeles, CA 90021']"
2249,(213) 265-7003,7827.066719054515,lRScnMRd-FBlT5QQyrUEUQ,https://s3-media3.fl.yelpcdn.com/bphoto/_z9mc73Qs3v-fzn_6377Hw/o.jpg,False,PASTA e PASTA by Allegro,+12132657003,$$,4.5,495,[],https://www.yelp.com/biz/pasta-e-pasta-by-allegro-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,italian,,,34.046932220459,-118.238754272461,432 E 2nd St,,,Los Angeles,90012,US,CA,"['432 E 2nd St', 'Los Angeles, CA 90012']"
2299,(213) 221-7466,7141.030623513078,EB-RtApkwptE3wRCQO8bCw,https://s3-media2.fl.yelpcdn.com/bphoto/98LWVGeikYk4WBmw_9h3cw/o.jpg,False,Badmaash,+12132217466,$$,4.0,1501,[],https://www.yelp.com/biz/badmaash-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,indpak,,,34.0509979640131,-118.244926282244,108 W 2nd St,Ste 104,,Los Angeles,90012,US,CA,"['108 W 2nd St', 'Ste 104', 'Los Angeles, CA 90012']"
2349,(213) 748-9073,6376.666020679217,vfHJzF0ShYtwmotXE-0PiA,https://s3-media3.fl.yelpcdn.com/bphoto/duXful3uv2njhzdYbtK9zA/o.jpg,False,Figueroa Philly Cheese Steak,+12137489073,$,4.5,977,"['delivery', 'pickup']",https://www.yelp.com/biz/figueroa-philly-cheese-steak-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,cheesesteaks,,,34.014196,-118.282417,3850 S Figueroa St,,,Los Angeles,90037,US,CA,"['3850 S Figueroa St', 'Los Angeles, CA 90037']"
2399,(323) 255-5111,13815.939544656794,2yTisMkNDVEvrwrkDwYv4g,https://s3-media2.fl.yelpcdn.com/bphoto/MZ0MtLsTi7QIvkIaCVw4gw/o.jpg,False,Cafe Beaujolais,+13232555111,$$,4.5,1308,[],https://www.yelp.com/biz/cafe-beaujolais-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,french,,,34.13904,-118.20416,1712 Colorado Blvd,,,Los Angeles,90041,US,CA,"['1712 Colorado Blvd', 'Los Angeles, CA 90041']"
2449,(213) 988-8808,5960.95816244221,hhvlklxFYWXa-1CNNwWq6Q,https://s3-media1.fl.yelpcdn.com/bphoto/6NcUmg1OdBWz3eB4_Ywz4A/o.jpg,False,Yojié Japanese Fondue,+12139888808,$$,4.0,1301,['restaurant_reservation'],https://www.yelp.com/biz/yoji%C3%A9-japanese-fondue-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,japanese,,,34.0430740174303,-118.260659277741,501 W Olympic Blvd,Ste 102,,Los Angeles,90015,US,CA,"['501 W Olympic Blvd', 'Ste 102', 'Los Angeles, CA 90015']"
2499,,9779.536747315775,dC7ZBsc1_YFF0lBcZn-PZg,https://s3-media1.fl.yelpcdn.com/bphoto/14nmh_BFnaEVFjYBCRZ_ng/o.jpg,False,Ave 26 Taco Stand,,$,4.5,892,[],https://www.yelp.com/biz/ave-26-taco-stand-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,foodstands,,,34.0803030337641,-118.217636767688,W Ave 26 Humboldt St,,,Los Angeles,90031,US,CA,"['W Ave 26 Humboldt St', 'Los Angeles, CA 90031']"
2549,(213) 674-7490,2140.4563995337785,VS_7q4eJbIv2VPHkU0CIVQ,https://s3-media3.fl.yelpcdn.com/bphoto/9vRC9OW_j8GdnVd_3Tpc9g/o.jpg,False,PAPA'S CHICKEN,+12136747490,,4.5,79,[],https://www.yelp.com/biz/papas-chicken-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,chicken_wings,,,34.0527649,-118.30033,3003 W Olympic Blvd,Ste 103,,Los Angeles,90006,US,CA,"['3003 W Olympic Blvd', 'Ste 103', 'Los Angeles, CA 90006']"
2599,(310) 276-2747,5313.4449445813,c65CdRbg7ag7wKNt9Id9bQ,https://s3-media1.fl.yelpcdn.com/bphoto/NvZFuVxpo6M_GFnXrRi87w/o.jpg,False,Oasis Mediterranean Cuisine,+13102762747,$$,5.0,145,"['pickup', 'delivery']",https://www.yelp.com/biz/oasis-mediterranean-cuisine-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mideastern,,,34.0473515,-118.3762949,1663 South La Cienega Blvd,,,Los Angeles,90035,US,CA,"['1663 South La Cienega Blvd', 'Los Angeles, CA 90035']"
2649,(213) 378-0392,2209.101782151889,KTQWgm62QJeTdeeO0h5dYg,https://s3-media1.fl.yelpcdn.com/bphoto/hY3UeF7dKlZrOg3JtpoFGg/o.jpg,False,Yakitori Ten,+12133780392,$$,4.0,69,"['pickup', 'delivery']",https://www.yelp.com/biz/yakitori-ten-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,japanese,,,34.06309,-118.29754,3470 W 6th St,Ste 2A,,Los Angeles,90020,US,CA,"['3470 W 6th St', 'Ste 2A', 'Los Angeles, CA 90020']"
2699,(323) 462-1900,2513.476229884727,GKQApReu8U9hip4A2ApJ_A,https://s3-media4.fl.yelpcdn.com/bphoto/lsUvsCeXDY0YGHCusDYguw/o.jpg,False,Osteria La Buca,+13234621900,$$,4.0,1668,"['delivery', 'pickup']",https://www.yelp.com/biz/osteria-la-buca-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,italian,,,34.0833366755519,-118.31393718099,5210 Melrose Ave,,,Los Angeles,90038,US,CA,"['5210 Melrose Ave', 'Los Angeles, CA 90038']"
2749,(213) 891-0900,6300.312990264809,pDqUvoNY1kR963MJnfnL6Q,https://s3-media4.fl.yelpcdn.com/bphoto/lNP5AaJspM80JaBdBJgj_w/o.jpg,False,Water Grill- Los Angeles,+12138910900,$$$,4.0,1836,[],https://www.yelp.com/biz/water-grill-los-angeles-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,seafood,,,34.0490371292754,-118.254690932541,544 S Grand Ave,,,Los Angeles,90071,US,CA,"['544 S Grand Ave', 'Los Angeles, CA 90071']"
2799,(213) 788-1191,7233.660315648523,5SVj7kpiXxCEnkzL_8wA1g,https://s3-media3.fl.yelpcdn.com/bphoto/zWgBLwNGsTGuZCI9uWFt2w/o.jpg,False,Redbird,+12137881191,$$$,4.0,1122,[],https://www.yelp.com/biz/redbird-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,cocktailbars,,,34.05049,-118.24406,114 E 2nd St,,,Los Angeles,90012,US,CA,"['114 E 2nd St', 'Los Angeles, CA 90012']"
2849,(213) 351-9988,2067.7892612118967,4LFbJ8P4jCh70ZNKRig0qw,https://s3-media4.fl.yelpcdn.com/bphoto/N5XLRVNZLrcJJqfrJCpFfQ/o.jpg,False,EMC Seafood & Raw Bar,+12133519988,$$,4.0,2999,"['delivery', 'pickup']",https://www.yelp.com/biz/emc-seafood-and-raw-bar-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,seafood,,,34.063452,-118.299046,3500 W 6th St,Ste 101,,Los Angeles,90020,US,CA,"['3500 W 6th St', 'Ste 101', 'Los Angeles, CA 90020']"
2899,(213) 378-0515,1333.0367053174225,-fd4YzSvV0SWqZrTP-Md0g,https://s3-media1.fl.yelpcdn.com/bphoto/ub1qmVvCgBTNbHpM5-AiCw/o.jpg,False,Secret IZT,+12133780515,,4.5,15,[],https://www.yelp.com/biz/secret-izt-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.06876,-118.30948,301 S Western Ave,Ste 201,,Los Angeles,90020,US,CA,"['301 S Western Ave', 'Ste 201', 'Los Angeles, CA 90020']"
2949,(323) 913-7000,3928.5732613521113,fD4ntpbf92ufSHn5tSmSxA,https://s3-media2.fl.yelpcdn.com/bphoto/51Ew_R8Cpk1MlA3jZXaXqA/o.jpg,False,DeSano Pizza Bakery,+13239137000,$$,4.5,958,[],https://www.yelp.com/biz/desano-pizza-bakery-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,pizza,,,34.0910099739038,-118.297762911045,4959 Santa Monica Blvd,,,Los Angeles,90029,US,CA,"['4959 Santa Monica Blvd', 'Los Angeles, CA 90029']"
2999,(323) 660-8060,4809.733582580015,Z57u3vyjkRiO5yIOkmGRNA,https://s3-media3.fl.yelpcdn.com/bphoto/iDhztu7zgbBHaZyAYN_0Dw/o.jpg,False,Carousel Restaurant,+13236608060,$$,4.5,561,['pickup'],https://www.yelp.com/biz/carousel-restaurant-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,armenian,,,34.10137,-118.30125,5112 Hollywood Blvd,Ste 107,,Los Angeles,90027,US,CA,"['5112 Hollywood Blvd', 'Ste 107', 'Los Angeles, CA 90027']"
3049,(323) 731-9292,1867.8398589250573,FlL2h3iROzhAIVBp3OaA9g,https://s3-media1.fl.yelpcdn.com/bphoto/fyDpBBTxNiE2_6cw2C-jTw/o.jpg,False,Road To Seoul,+13237319292,$$,4.0,3460,[],https://www.yelp.com/biz/road-to-seoul-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.04847,-118.30867,1230 S Western Ave,,,Los Angeles,90006,US,CA,"['1230 S Western Ave', 'Los Angeles, CA 90006']"
3099,(310) 271-3426,5866.2863614447815,dP37CRr-OfsAqFpt1VNcGw,https://s3-media2.fl.yelpcdn.com/bphoto/DJ4PY157hK_5pmQ2D54plA/o.jpg,False,Pizzeria Il Fico,+13102713426,$$,4.5,400,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/pizzeria-il-fico-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,pizza,,,34.07316,-118.38347,310 S Robertson Blvd,,,Los Angeles,90048,US,CA,"['310 S Robertson Blvd', 'Los Angeles, CA 90048']"
3149,(213) 221-1251,1932.5932171135455,T_lvBpk8Y7oOpc3WzWgkMQ,https://s3-media4.fl.yelpcdn.com/bphoto/_HmuEWy96Ig8RhvjCcoZmA/o.jpg,False,The Venue,+12132211251,$$,4.0,147,['restaurant_reservation'],https://www.yelp.com/biz/the-venue-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,karaoke,,,34.0608759649603,-118.300418803083,3470 Wilshire Blvd,Ste B1,,Los Angeles,90010,US,CA,"['3470 Wilshire Blvd', 'Ste B1', 'Los Angeles, CA 90010']"
3199,(323) 871-4160,2433.7697271713273,0vRsHjV66oUDcszA8EWq0w,https://s3-media2.fl.yelpcdn.com/bphoto/--PTkoA4h5R6e1WfMr5oNg/o.jpg,False,Kali Restaurant,+13238714160,$$$,4.5,398,[],https://www.yelp.com/biz/kali-restaurant-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,newamerican,,,34.0833651,-118.3242882,5722 Melrose Ave,,,Los Angeles,90038,US,CA,"['5722 Melrose Ave', 'Los Angeles, CA 90038']"
3249,(213) 387-7787,4115.103400871579,m2bx_sPqdroTSDS3d1GvGw,https://s3-media3.fl.yelpcdn.com/bphoto/tqwiR-lcjpjUzP0UcNccjw/o.jpg,False,The Hungry Pig,+12133877787,$$,4.0,556,[],https://www.yelp.com/biz/the-hungry-pig-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,bbq,,,34.074141,-118.279353,2920 W Temple St,,,Los Angeles,90026,US,CA,"['2920 W Temple St', 'Los Angeles, CA 90026']"
3299,(213) 625-0292,6796.48850231388,b4SH4SbQUJfXxh6hNkF0wg,https://s3-media2.fl.yelpcdn.com/bphoto/_wNb9v2kZxaC8miu5Wk0LA/o.jpg,False,Eggslut,+12136250292,$,4.0,5175,[],https://www.yelp.com/biz/eggslut-los-angeles-7?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,breakfast_brunch,,,34.0505289,-118.2486189,317 S Broadway,,Grand Central Market,Los Angeles,90013,US,CA,"['317 S Broadway', 'Grand Central Market', 'Los Angeles, CA 90013']"
3349,(323) 782-9033,4869.12819831026,rJDsg0rZfuT0tsXbDaxRgA,https://s3-media4.fl.yelpcdn.com/bphoto/Pfet8tqwCFKsaRMAZpcI6Q/o.jpg,False,Son of a Gun,+13237829033,$$$,4.0,1563,[],https://www.yelp.com/biz/son-of-a-gun-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,seafood,,,34.072706,-118.37251,8370 W 3rd St,,,Los Angeles,90048,US,CA,"['8370 W 3rd St', 'Los Angeles, CA 90048']"
3399,(213) 217-4445,6885.447723561399,yqfZcttHy2WdYFzMQQaXoA,https://s3-media3.fl.yelpcdn.com/bphoto/vup2zs7GcmUfVqMvcHpfow/o.jpg,False,Le Petit Paris,+12132174445,$$$,4.0,914,"['delivery', 'pickup']",https://www.yelp.com/biz/le-petit-paris-los-angeles-3?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,french,,,34.04836,-118.248366,418 /420 S Spring St,,,Los Angeles,90013,US,CA,"['418 /420 S Spring St', 'Los Angeles, CA 90013']"
3449,(213) 620-0461,7675.04822457524,e8yeADAtTGRyzkOLG5iKSg,https://s3-media2.fl.yelpcdn.com/bphoto/RBEznBsaTA7R7kSDnA6oPg/o.jpg,False,Little Jewel of New Orleans,+12136200461,$$,4.0,1502,"['delivery', 'pickup']",https://www.yelp.com/biz/little-jewel-of-new-orleans-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,delis,,,34.060099,-118.238083,207 Ord St,,,Los Angeles,90012,US,CA,"['207 Ord St', 'Los Angeles, CA 90012']"
3499,(213) 814-8989,1176.2077141651757,onbyhyfjAIe-3dytlX3JfQ,https://s3-media4.fl.yelpcdn.com/bphoto/SPwqZCStQX5_Hed0fv7bQA/o.jpg,False,Wings and Tails,+12138148989,$,4.5,109,"['delivery', 'pickup']",https://www.yelp.com/biz/wings-and-tails-los-angeles-2?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,burgers,,,34.06281,-118.30869,3785 Wilshire Blvd,Ste 218 C,,Los Angeles,90010,US,CA,"['3785 Wilshire Blvd', 'Ste 218 C', 'Los Angeles, CA 90010']"
3549,(323) 741-8371,5095.174881164031,aLuNzjN_IYFcXGi37Jq7WQ,https://s3-media1.fl.yelpcdn.com/bphoto/IYH0bPFsQsTwrIxoglDTiQ/o.jpg,False,Ma'am Sir,+13237418371,$$,4.0,162,[],https://www.yelp.com/biz/maam-sir-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,filipino,,,34.09516,-118.28382,4330 Sunset Blvd,,,Los Angeles,90029,US,CA,"['4330 Sunset Blvd', 'Los Angeles, CA 90029']"
3599,(213) 261-4667,3458.2073511243375,Lop79P2KM9zFUCCaBYz6zA,https://s3-media4.fl.yelpcdn.com/bphoto/VnKxbMmQXncPXiFuoGohgA/o.jpg,False,Tlayuda LA,+12132614667,$$,4.5,601,['pickup'],https://www.yelp.com/biz/tlayuda-la-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mexican,,,34.0906351,-118.307928,5450 Santa Monica Blvd,,,Los Angeles,90029,US,CA,"['5450 Santa Monica Blvd', 'Los Angeles, CA 90029']"
3649,(323) 464-2337,4436.9667969497905,lve4JGg7Kk5k4s9h7aMaUw,https://s3-media1.fl.yelpcdn.com/bphoto/J63C2OaoB8rf1-xtzicOsA/o.jpg,False,Blue Palms Brewhouse,+13234642337,$$,4.0,819,[],https://www.yelp.com/biz/blue-palms-brewhouse-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,pubs,,,34.1015151,-118.3233109,6124 Hollywood Blvd,,,Los Angeles,90028,US,CA,"['6124 Hollywood Blvd', 'Los Angeles, CA 90028']"
3699,(323) 766-9775,4699.673732470765,MngSqXZbc4-x8lZTby1SrA,https://s3-media4.fl.yelpcdn.com/bphoto/icIGeAD_d-Y1iK9pjtd9IQ/o.jpg,False,Himalayan House,+13237669775,$$,4.0,261,"['pickup', 'delivery']",https://www.yelp.com/biz/himalayan-house-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,indpak,,,34.0256549,-118.294352,1277 W Jefferson Blvd,,,Los Angeles,90007,US,CA,"['1277 W Jefferson Blvd', 'Los Angeles, CA 90007']"
3749,(213) 352-1331,3081.1786240282054,3C2wUqSkpY4-N0O5ArVjwQ,https://s3-media4.fl.yelpcdn.com/bphoto/xXMFo7uUb1o5o30AQ0cTrQ/o.jpg,False,Yuk Dae Jang,+12133521331,$$,4.5,205,[],https://www.yelp.com/biz/yuk-dae-jang-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.0640411376953,-118.288063049316,3033 W 6th St,Ste 104-105,,Los Angeles,90020,US,CA,"['3033 W 6th St', 'Ste 104-105', 'Los Angeles, CA 90020']"
3799,(213) 251-0099,974.917539385999,k7uDQ8CqreIA-Ez2v62-aQ,https://s3-media4.fl.yelpcdn.com/bphoto/SGI6JRhxGH9MgUuRwsqv0w/o.jpg,False,Star Night,+12132510099,$$,4.5,75,[],https://www.yelp.com/biz/star-night-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,korean,,,34.06193,-118.3107,3855 Wilshire Blvd,,,Los Angeles,90010,US,CA,"['3855 Wilshire Blvd', 'Los Angeles, CA 90010']"
3849,(213) 388-2407,1333.0367053174225,BEItepse0gBSfkJ4sb_k-g,https://s3-media1.fl.yelpcdn.com/bphoto/9b9X7dPis5oYHNrD3nNQrg/o.jpg,False,Hae Ha Heng Thai Bistro,+12133882407,$$,4.5,874,"['delivery', 'pickup']",https://www.yelp.com/biz/hae-ha-heng-thai-bistro-los-angeles-6?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,thai,,,34.06876,-118.30948,301 S Western Ave,Ste 209,,Los Angeles,90020,US,CA,"['301 S Western Ave', 'Ste 209', 'Los Angeles, CA 90020']"
3899,(310) 397-9999,12070.971177344034,KW6SuvmXZOBJSvMDhk8KUw,https://s3-media3.fl.yelpcdn.com/bphoto/aME9NBCCMMxDU3-gBSf88g/o.jpg,False,Casa Sanchez,+13103979999,$$,4.0,1088,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/casa-sanchez-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,mexican,,,33.9927987,-118.4227098,4500 S Centinela Ave,,,Los Angeles,90066,US,CA,"['4500 S Centinela Ave', 'Los Angeles, CA 90066']"
3949,(213) 372-5318,7567.515535953815,PpVsIH7cA_mLZEOlzqrY8g,https://s3-media4.fl.yelpcdn.com/bphoto/y1oB6u-EDFrk69v63P3Acg/o.jpg,False,Lao Tao,+12133725318,$$,4.0,285,"['delivery', 'pickup']",https://www.yelp.com/biz/lao-tao-los-angeles?adjust_creative=XBvubDCvOAxemcvYBbSmog&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=XBvubDCvOAxemcvYBbSmog,taiwanese,,,34.0614,-118.23951,727 N Broadway,"Unit 207, Fl 2",,Los Angeles,90012,US,CA,"['727 N Broadway', 'Unit 207, Fl 2', 'Los Angeles, CA 90012']"
